Trend data for Model:	
Model time base:		3
Plot duration (secs):		1800

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
1248		3.78636		3.78675		40.13057		15.87551		13.4079		23.02035		23.00784		79.53595		52.22906		54		0.9803667		40.27429		40		23.03072		94.71099		98.12764		56.13818		52.84264		52.81008		61.99775		35.28777		35.3		98.03795		48.51486		48.51		52.84432
1251		3.788473		3.78675		40.23592		8.763135		13.4079		23.06655		23.03315		79.51431		52.28058		54		1.113562		40.25916		40		23.02205		101.5695		98.19934		54.45336		52.81264		52.8014		61.7868		35.30373		35.3		98.26783		48.49564		48.51		52.65202
1254		3.788311		3.78675		40.22796		15.88763		13.4079		23.06719		22.99274		79.47816		52.16033		54		0.7519033		40.25884		40		23.02226		94.71406		98.15071		56.14344		52.77674		52.83411		61.10204		35.28102		35.3		97.93929		48.4993		48.51		52.68865
1257		3.786437		3.78675		40.13381		8.725796		13.4079		22.98463		23.02032		79.58512		52.1581		54		0.7300308		40.26034		40		23.02356		101.5628		98.23153		54.46211		52.82724		52.84595		61.4889		35.30168		35.3		98.23592		48.51616		48.51		52.85722
1260		3.786055		3.78675		40.1149		16.16639		13.4079		23.03275		23.03689		79.5535		52.28816		54		1.089121		40.25557		40		23.02109		94.57538		98.17918		56.18786		52.80038		52.89108		60.7678		35.29941		35.3		98.20443		48.52684		48.51		52.96408
1263		3.785114		3.78675		40.06777		8.459936		13.4079		22.98131		22.99986		79.56562		52.27771		54		1.043846		40.2778		40		23.0348		101.8967		98.37646		54.42188		52.86154		52.95044		60.78428		35.30485		35.3		98.28396		48.51587		48.51		52.85442
1266		3.787041		3.78675		40.16414		16.39679		13.4079		23.05645		23.02697		79.52843		52.1265		54		0.5929274		40.30485		40		23.05144		94.37433		98.34461		56.28388		52.82853		52.71161		62.84111		35.30039		35.3		98.22025		48.5063		48.51		52.75882
1269		3.786695		3.78675		40.14662		8.296253		13.4079		22.99079		23.04395		79.61356		52.26191		54		0.967527		40.29023		40		23.04306		101.9627		98.20415		54.36472		52.80881		52.69636		62.79662		35.28473		35.3		97.995		48.52634		48.51		52.95927
1272		3.786323		3.78675		40.12801		16.62212		13.4079		23.00883		23.02205		79.57054		52.30243		54		1.068829		40.29013		40		23.04339		94.13216		98.37435		56.35544		52.81409		52.76122		62.20075		35.28685		35.3		98.02672		48.50669		48.51		52.7628
1275		3.788002		3.78675		40.21214		8.094807		13.4079		23.02735		23.02569		79.55609		52.26265		54		0.938936		40.29519		40		23.04683		102.2136		98.0667		54.26949		52.86161		52.78212		62.46722		35.31716		35.3		98.46327		48.51109		48.51		52.80687
1278		3.784767		3.78675		40.05036		16.83426		13.4079		23.05969		23.02854		79.52394		52.09163		54		0.4308665		40.25258		40		23.02167		93.90488		98.22245		56.37445		52.83205		52.79686		62.02655		35.28819		35.3		98.04655		48.50411		48.51		52.73708
1281		3.786978		3.78675		40.16096		7.921555		13.4079		22.98805		23.05553		79.62907		52.16841		54		0.6368183		40.27489		40		23.03546		102.4029		98.23546		54.26519		52.80192		52.85375		61.15614		35.28914		35.3		98.06011		48.52794		48.51		52.97539
1284		3.785563		3.78675		40.09011		17.04935		13.4079		23.03835		23.02121		79.54827		52.2837		54		0.9534925		40.24449		40		23.0176		93.74448		98.18587		56.40491		52.82341		52.68118		63.09749		35.30029		35.3		98.22151		48.50029		48.51		52.69891
1287		3.78386		3.78675		40.00435		8.568265		13.4079		23.07005		23.01854		79.51028		52.20409		54		0.7086825		40.23741		40		23.01374		101.845		98.16194		54.38104		52.72788		52.86547		60.3003		35.2879		35.3		98.0432		48.50769		48.51		52.7729
1290		3.786819		3.78675		40.15235		16.15807		13.4079		23.02633		23.02213		79.55393		52.29164		54		0.9456624		40.28552		40		23.04299		94.48381		98.4571		56.28501		52.74137		52.75347		61.5539		35.29943		35.3		98.20932		48.51656		48.51		52.86159
1293		3.787029		3.78675		40.1627		8.442281		13.4079		22.99453		23.02351		79.59008		52.16203		54		0.5569816		40.27588		40		23.0376		101.9576		98.38017		54.41086		52.7853		52.79779		61.55015		35.31254		35.3		98.39862		48.51217		48.51		52.81766
1296		3.785298		3.78675		40.07616		16.44856		13.4079		23.01723		23.00391		79.5478		52.21795		54		0.7023233		40.2254		40		23.00767		94.27205		98.39465		56.32745		52.78338		52.87426		60.76504		35.2907		35.3		98.085		48.50485		48.51		52.74454
1299		3.787065		3.78675		40.16451		8.228301		13.4079		22.9845		23.03659		79.61127		52.14635		54		0.4802302		40.24765		40		23.02141		102.0683		98.13966		54.3302		52.76814		52.83656		60.98936		35.30232		35.3		98.25363		48.51211		48.51		52.81713
1302		3.785826		3.78675		40.1024		16.62061		13.4079		23.07798		22.99771		79.47488		52.21143		54		0.6522091		40.20054		40		22.99352		94.1842		98.25383		56.31883		52.78715		52.95169		60.02671		35.29243		35.3		98.11183		48.51711		48.51		52.86725
1305		3.786373		3.78675		40.1298		8.073603		13.4079		23.03933		23.03083		79.54158		52.18229		54		0.5528076		40.28125		40		23.04232		102.3587		98.08427		54.245		52.78358		52.86722		60.83472		35.29748		35.3		98.18458		48.53164		48.51		53.01262
1308		3.786092		3.78675		40.1159		16.83351		13.4079		23.02521		23.01318		79.53683		52.22138		54		0.6499426		40.22965		40		23.01173		93.91436		98.14162		56.35825		52.83962		52.94134		60.65286		35.30332		35.3		98.26911		48.50575		48.51		52.75371
1311		3.788124		3.78675		40.21773		8.148031		13.4079		23.04649		23.04759		79.55352		52.15279		54		0.4368353		40.26525		40		23.03348		102.2004		98.36786		54.35676		52.75543		52.72399		61.98528		35.30665		35.3		98.31703		48.50691		48.51		52.76529
1314		3.787204		3.78675		40.17143		16.67592		13.4079		22.99291		23.02232		79.58191		52.31048		54		0.8753173		40.23881		40		23.01799		93.97108		98.24178		56.37198		52.8123		52.70864		62.70773		35.30629		35.3		98.3128		48.53287		48.51		53.02493
1317		3.786839		3.78675		40.15339		8.18183		13.4079		22.99691		23.02355		79.57405		52.23737		54		0.6493816		40.32821		40		23.07202		102.2317		98.34242		54.34259		52.79803		52.84034		61.24797		35.31094		35.3		98.37895		48.50254		48.51		52.72161
1320		3.786275		3.78675		40.12499		16.69798		13.4079		22.98279		23.01185		79.58382		52.12673		54		0.3150566		40.25784		40		23.03019		94.04663		98.12196		56.32046		52.79836		52.81444		61.51103		35.29811		35.3		98.19356		48.50805		48.51		52.77674
1323		3.788518		3.78675		40.23716		8.175457		13.4079		23.07152		23.03437		79.51887		52.28419		54		0.7531257		40.25903		40		23.03127		102.2768		98.17222		54.2909		52.78229		52.76064		61.8888		35.32256		35.3		98.54721		48.50609		48.51		52.75711
1326		3.784234		3.78675		40.02297		16.67408		13.4079		23.00555		23.02276		79.57012		52.19146		54		0.47049		40.2724		40		23.03967		94.05984		98.32927		56.37441		52.79801		52.77434		61.90864		35.30229		35.3		98.25641		48.50891		48.51		52.7853
1329		3.786991		3.78675		40.16077		8.108482		13.4079		23.07536		23.03802		79.5156		52.32843		54		0.8494511		40.25847		40		23.03168		102.2089		98.24792		54.32852		52.82135		52.85193		61.36502		35.31044		35.3		98.3736		48.49734		48.51		52.66968
1332		3.787141		3.78675		40.16834		16.80156		13.4079		23.06402		23.02399		79.51482		52.18511		54		0.4210015		40.24955		40		23.02669		93.94201		98.18509		56.36726		52.79494		52.95946		60.02595		35.30155		35.3		98.24541		48.52385		48.51		52.93477
1335		3.787736		3.78675		40.19806		8.018515		13.4079		23.00299		23.01563		79.5637		52.20104		54		0.4511138		40.19546		40		22.99459		102.4078		98.43668		54.32566		52.80461		52.6959		62.75823		35.29395		35.3		98.13577		48.51424		48.51		52.83864
1338		3.7851		3.78675		40.06598		16.99587		13.4079		23.03378		23.03773		79.55683		52.13856		54		0.2556563		40.25379		40		23.02997		93.73704		98.41706		56.47496		52.80407		52.8415		61.29553		35.28988		35.3		98.07699		48.51206		48.51		52.81698
1341		3.785423		3.78675		40.08205		7.934833		13.4079		23.0625		23.00937		79.49572		52.17146		54		0.3348054		40.21636		40		23.00787		102.4034		98.35951		54.30923		52.81156		52.92845		60.49936		35.31529		35.3		98.44404		48.50009		48.51		52.6973
1344		3.788655		3.78675		40.2439		17.03625		13.4079		23.06492		22.98505		79.46342		52.23465		54		0.5010315		40.27426		40		23.04296		93.76176		98.23762		56.42756		52.8291		52.82376		61.72146		35.30262		35.3		98.26202		48.50654		48.51		52.76178
1347		3.788344		3.78675		40.22856		7.902274		13.4079		23.02617		23.05009		79.56296		52.15716		54		0.2620423		40.21711		40		23.00903		102.5574		98.25959		54.25167		52.79954		52.75678		62.09384		35.30686		35.3		98.32495		48.50325		48.51		52.72901
1350		3.788631		3.78675		40.24328		16.96813		13.4079		22.95523		23.03602		79.6238		52.20449		54		0.3825718		40.24285		40		23.02483		93.69929		98.02969		56.39478		52.78678		52.88374		60.69517		35.30112		35.3		98.24201		48.5012		48.51		52.70861
1353		3.787577		3.78675		40.19092		7.901535		13.4079		23.03736		23.04109		79.54683		52.14606		54		0.2080655		40.2201		40		23.01155		102.4333		97.95331		54.20318		52.78086		52.80697		61.40367		35.29634		35.3		98.17238		48.53126		48.51		53.00922
1356		3.786149		3.78675		40.11945		17.02137		13.4079		23.01748		23.02655		79.5537		52.06275		54		0		40.25206		40		23.03108		93.80928		98.15531		56.39793		52.8156		52.68452		62.97528		35.2982		35.3		98.19962		48.50847		48.51		52.78127
1359		3.788072		3.78675		40.21606		7.84821		13.4079		22.96777		22.9991		79.57858		52.16144		54		0.2682536		40.21548		40		23.00949		102.5394		98.14299		54.22727		52.78683		52.77715		61.7595		35.29953		35.3		98.21996		48.50972		48.51		52.79387
1362		3.786367		3.78675		40.13091		16.20904		13.4079		23.01917		23.03111		79.56418		52.22813		54		0.4446996		40.25508		40		23.03364		94.20815		98.24297		56.3201		52.81049		52.73318		62.43634		35.30179		35.3		98.25353		48.50419		48.51		52.73852
1365		3.787075		3.78675		40.16661		8.998462		13.4079		23.0404		23.04839		79.55774		52.16561		54		0.2608701		40.21054		40		23.00726		101.4849		98.29877		54.52698		52.82574		52.80218		61.89832		35.28586		35.3		98.02445		48.50497		48.51		52.74636
1368		3.787768		3.78675		40.20131		15.78271		13.4079		22.99227		23.01826		79.57739		52.13089		54		0.1452105		40.27129		40		23.04407		94.88027		98.12508		56.12599		52.84249		52.92277		60.86039		35.30067		35.3		98.23793		48.52236		48.51		52.92031
1371		3.787925		3.78675		40.20943		8.924487		13.4079		23.04276		22.99703		79.50807		52.19599		54		0.3169274		40.22759		40		23.0182		101.3752		98.13624		54.52082		52.82029		52.7281		62.58654		35.3017		35.3		98.25374		48.5077		48.51		52.77365
1374		3.786631		3.78675		40.1447		15.82538		13.4079		23.0126		23.01296		79.55565		52.16961		54		0.2251866		40.25018		40		23.03211		94.98558		98.12057		56.10684		52.81095		52.87357		61.03912		35.30599		35.3		98.31601		48.51091		48.51		52.80575
1377		3.785618		3.78675		40.09405		8.818526		13.4079		23.01917		23.02951		79.57267		52.20148		54		0.4222077		40.23773		40		23.025		101.4925		98.13556		54.49908		52.79423		52.7399		62.21107		35.29128		35.3		98.10501		48.52014		48.51		52.89802
1380		3.786478		3.78675		40.13721		15.84917		13.4079		23.01369		23.04367		79.59213		52.26009		54		0.5752784		40.22189		40		23.01587		94.78645		98.41214		56.23476		52.86368		52.76085		62.69776		35.30673		35.3		98.32745		48.50855		48.51		52.78213
1383		3.786541		3.78675		40.14046		8.788873		13.4079		22.97217		23.03306		79.63005		52.23526		54		0.4879777		40.23187		40		23.02222		101.5308		98.48902		54.57994		52.80174		52.74115		62.27733		35.30545		35.3		98.30931		48.52258		48.51		52.92241
1386		3.785456		3.78675		40.08624		16.04367		13.4079		23.01662		23.00987		79.55916		52.19114		54		0.3452039		40.22957		40		23.02118		94.72048		98.33528		56.23358		52.84192		52.97091		60.38155		35.31531		35.3		98.45115		48.51077		48.51		52.80439
1389		3.787663		3.78675		40.19639		8.731225		13.4079		23.0691		22.99928		79.49487		52.23422		54		0.4534104		40.24217		40		23.02909		101.6553		98.46268		54.54506		52.79188		52.75126		62.08019		35.28032		35.3		97.94696		48.5011		48.51		52.70756
1392		3.788818		3.78675		40.25415		16.01649		13.4079		23.02368		23.04835		79.59387		52.17039		54		0.2537422		40.25271		40		23.03578		94.71365		98.47857		56.2745		52.80295		52.93519		60.34948		35.29207		35.3		98.11631		48.50827		48.51		52.77929
1395		3.786172		3.78675		40.12176		8.696071		13.4079		23.0334		23.03222		79.5715		52.18655		54		0.3756869		40.16601		40		22.98412		101.6421		98.24825		54.49852		52.74797		52.86647		60.4861		35.3268		35.3		98.61795		48.50295		48.51		52.72611
1398		3.786744		3.78675		40.15029		16.01673		13.4079		23.0267		23.02982		79.56978		52.15466		54		0.2948082		40.28032		40		23.05307		94.74767		98.16654		56.18828		52.76209		52.79735		61.31907		35.29696		35.3		98.18701		48.5088		48.51		52.78463
1401		3.785018		3.78675		40.06399		8.732128		13.4079		23.01882		23.00661		79.55021		52.20621		54		0.4273638		40.24855		40		23.03437		101.653		98.14246		54.4703		52.76853		52.779		61.56564		35.30712		35.3		98.3342		48.5139		48.51		52.83554
1404		3.786705		3.78675		40.14834		16.08364		13.4079		22.98552		23.03966		79.62016		52.11596		54		0.1517713		40.22889		40		23.02294		94.64665		98.02674		56.182		52.76807		52.83051		61.04424		35.29658		35.3		98.18232		48.49603		48.51		52.65697
1407		3.787086		3.78675		40.16699		8.725253		13.4079		23.03588		23.01007		79.54166		52.17234		54		0.3484887		40.2003		40		23.00613		101.5267		98.44538		54.57848		52.76215		52.88801		60.40983		35.30312		35.3		98.27655		48.50425		48.51		52.73914
1410		3.785962		3.78675		40.11044		16.07232		13.4079		23.035		23.03851		79.571		52.18994		54		0.3832147		40.15546		40		22.97956		94.61054		98.17371		56.22915		52.84376		52.83298		61.77773		35.29222		35.3		98.11959		48.52265		48.51		52.92307
1413		3.786388		3.78675		40.13137		8.714138		13.4079		23.03888		23.01402		79.54456		52.16996		54		0.3098341		40.21654		40		23.01656		101.6359		98.26873		54.50696		52.85897		52.89545		61.30483		35.28913		35.3		98.0741		48.50066		48.51		52.70327
1416		3.786643		3.78675		40.14401		16.09553		13.4079		23.07435		23.05064		79.54933		52.2199		54		0.4377982		40.18743		40		22.99945		94.65154		98.38386		56.27269		52.87103		52.85835		61.79709		35.30543		35.3		98.30956		48.51418		48.51		52.8385
1419		3.787795		3.78675		40.20153		8.694131		13.4079		23.0154		23.04608		79.60181		52.11635		54		0.123582		40.20154		40		23.00827		101.7119		98.3505		54.51147		52.75838		52.84249		60.8289		35.2968		35.3		98.18599		48.50482		48.51		52.74487
1422		3.78743		3.78675		40.183		15.99029		13.4079		23.03115		23.01508		79.54795		52.17141		54		0.2662326		40.26022		40		23.04382		94.68397		98.48139		56.29372		52.79676		52.87162		60.92091		35.29671		35.3		98.18542		48.5151		48.51		52.84773
1425		3.787026		3.78675		40.16261		8.741164		13.4079		23.02797		23.06116		79.59637		52.19338		54		0.313658		40.21404		40		23.01646		101.6261		98.47607		54.56965		52.80975		52.83108		61.45487		35.31037		35.3		98.3825		48.5106		48.51		52.80279
1428		3.78615		3.78675		40.11865		15.97796		13.4079		22.98854		23.01033		79.57697		52.15358		54		0.2847848		40.21693		40		23.01854		94.84836		98.08083		56.15408		52.79043		52.73739		62.19942		35.3096		35.3		98.37148		48.50522		48.51		52.74906
1431		3.78698		3.78675		40.16018		8.676845		13.4079		22.98877		23.0155		79.58395		52.14166		54		0.2344433		40.2183		40		23.0197		101.6016		98.36891		54.5483		52.77971		52.69565		62.51057		35.29586		35.3		98.17312		48.52221		48.51		52.91886
1434		3.78647		3.78675		40.13467		16.05213		13.4079		23.05491		23.00493		79.51303		52.21898		54		0.4412914		40.23492		40		23.03003		94.62933		98.10659		56.2149		52.76752		52.6676		62.6668		35.28536		35.3		98.02139		48.50531		48.51		52.74998
1437		3.787081		3.78675		40.16492		8.708319		13.4079		23.01555		23.03436		79.57766		52.13032		54		0.1698813		40.21521		40		23.01855		101.7838		98.07764		54.42888		52.78313		52.90745		60.425		35.30274		35.3		98.27094		48.51432		48.51		52.84
1440		3.785187		3.78675		40.07006		16.10286		13.4079		23.06985		23.01435		79.49789		52.07647		54		0.06832423		40.25594		40		23.04333		94.67282		98.10914		56.20453		52.80608		52.82909		61.43687		35.28632		35.3		98.0349		48.51241		48.51		52.82093
1443		3.785734		3.78675		40.09729		8.597002		13.4079		22.98698		23.03553		79.60564		52.10178		54		0.1252251		40.23283		40		23.02983		101.8053		98.32854		54.48829		52.78756		52.84574		61.08378		35.27741		35.3		97.90696		48.50734		48.51		52.77024
1446		3.784103		3.78675		40.01546		16.09993		13.4079		23.0304		23.00471		79.52929		52.14603		54		0.2708027		40.24438		40		23.0371		94.52465		98.11801		56.24568		52.82518		52.87922		61.12405		35.3219		35.3		98.54878		48.50455		48.51		52.74239
1449		3.786511		3.78675		40.13579		8.627414		13.4079		23.05809		23.01119		79.51291		52.08062		54		0.06643823		40.2745		40		23.05552		101.7798		97.88771		54.3867		52.7816		52.7558		61.92256		35.31265		35.3		98.41591		48.51021		48.51		52.79896
1452		3.785392		3.78675		40.07994		16.10983		13.4079		22.9955		23.04422		79.61018		52.01889		54		0		40.19518		40		23.00828		94.62097		98.1762		56.23673		52.82705		52.90732		60.86349		35.32667		35.3		98.61798		48.50991		48.51		52.79591
1455		3.786221		3.78675		40.1213		8.692735		13.4079		23.02215		23.02182		79.56007		52.14232		54		0.3394391		40.26091		40		23.04805		101.8694		98.24009		54.45458		52.76514		52.78681		61.45015		35.30184		35.3		98.26179		48.53053		48.51		53.0021
1458		3.785105		3.78675		40.06537		16.0781		13.4079		23.02829		23.04452		79.57325		52.06865		54		0.1110196		40.24615		40		23.03954		94.5911		98.17776		56.24595		52.76583		52.8078		61.24576		35.3126		35.3		98.41673		48.51396		48.51		52.83642
1461		3.78719		3.78675		40.1697		8.580084		13.4079		23.0056		23.03223		79.58828		52.14266		54		0.3081815		40.1854		40		23.00342		101.803		98.44717		54.52334		52.79063		52.9073		60.49644		35.28202		35.3		97.97644		48.52435		48.51		52.94043
1464		3.78666		3.78675		40.1429		16.23765		13.4079		23.00145		23.02935		79.58434		52.10159		54		0.173736		40.2301		40		23.03058		94.41543		98.24064		56.30809		52.81582		52.94895		60.33334		35.30564		35.3		98.31712		48.49817		48.51		52.67855
1467		3.786573		3.78675		40.13865		8.461835		13.4079		23.00097		23.05692		79.61352		52.11173		54		0.1867001		40.25564		40		23.04623		101.9504		98.4878		54.49932		52.818		53.00022		59.84293		35.29938		35.3		98.22785		48.52776		48.51		52.97445
1470		3.786171		3.78675		40.11813		16.27247		13.4079		23.04969		23.05658		79.56116		52.17248		54		0.3455308		40.22992		40		23.03115		94.62		98.14575		56.23349		52.82304		52.83459		61.55065		35.29766		35.3		98.20257		48.50384		48.51		52.73519
1473		3.785495		3.78675		40.08424		8.457435		13.4079		22.99861		23.03391		79.59253		52.10668		54		0.1398733		40.21073		40		23.01998		101.9495		98.28916		54.445		52.78351		52.75249		61.97781		35.30094		35.3		98.24847		48.50595		48.51		52.75631
1476		3.788255		3.78675		40.22231		16.30592		13.4079		22.9888		23.03581		79.61017		52.0902		54		0.1840844		40.30294		40		23.07567		94.41041		98.10351		56.273		52.79053		52.8939		60.63359		35.30956		35.3		98.37369		48.49691		48.51		52.66587
1479		3.786754		3.78675		40.14699		8.404556		13.4079		23.04258		23.02636		79.53892		52.12656		54		0.2724703		40.22286		40		23.02797		101.9123		98.29055		54.45724		52.76758		52.73659		61.97551		35.29928		35.3		98.22637		48.49627		48.51		52.6596
1482		3.786842		3.78675		40.15141		16.28526		13.4079		22.99603		23.02518		79.58626		52.13296		54		0.2746786		40.1874		40		23.00702		94.49426		98.43541		56.33819		52.83331		52.76587		62.3371		35.31497		35.3		98.4535		48.51758		48.51		52.87278
1485		3.787378		3.78675		40.17853		8.565743		13.4079		23.05154		23.03837		79.54646		52.07811		54		0.1005576		40.23308		40		23.03477		101.9053		98.50125		54.51295		52.81006		52.74808		62.28124		35.31887		35.3		98.50983		48.52596		48.51		52.95664
1488		3.787146		3.78675		40.1671		16.23868		13.4079		23.04668		23.04717		79.55665		52.12505		54		0.2622902		40.21891		40		23.02661		94.62134		98.15786		56.2389		52.73681		52.94943		59.53566		35.29019		35.3		98.09752		48.51956		48.51		52.89263
1491		3.787588		3.78675		40.18918		8.490254		13.4079		23.02484		23.02945		79.56817		52.12159		54		0.2359938		40.16382		40		22.99388		101.9721		98.2562		54.44015		52.72421		52.87016		60.20139		35.3189		35.3		98.5124		48.51638		48.51		52.86086
1494		3.785405		3.78675		40.07991		16.27549		13.4079		23.01696		23.04549		79.59991		52.16197		54		0.4757692		40.22119		40		23.02864		94.49785		98.15232		56.27454		52.78021		52.67876		62.67463		35.3104		35.3		98.39157		48.49473		48.51		52.64428
1497		3.787537		3.78675		40.1866		8.501266		13.4079		23.02265		23.03014		79.57736		52.10601		54		0.2983119		40.30774		40		23.08093		101.9604		98.18075		54.43068		52.80442		52.80252		61.67778		35.32023		35.3		98.53491		48.51845		48.51		52.88159
1500		3.786809		3.78675		40.15029		16.37037		13.4079		23.00932		23.01379		79.57032		52.11253		54		0.3007662		40.21931		40		23.02821		94.39935		98.37873		56.36005		52.81269		52.92081		60.5765		35.3076		35.3		98.35393		48.51698		48.51		52.867
1503		3.784725		3.78675		40.04607		8.473411		13.4079		23.02991		23.04181		79.58654		52.07218		54		0.1682705		40.26666		40		23.05697		101.8794		98.34249		54.49104		52.76919		52.76744		61.67467		35.2811		35.3		97.97127		48.52304		48.51		52.92763
1506		3.786094		3.78675		40.11427		16.3217		13.4079		23.01753		23.02539		79.58352		52.16356		54		0.4150064		40.24606		40		23.04495		94.44773		98.11101		56.27816		52.82205		52.9463		60.41282		35.32567		35.3		98.61313		48.50819		48.51		52.77911
1509		3.786233		3.78675		40.12127		8.516555		13.4079		23.06188		23.04729		79.56263		52.05247		54		0.0814693		40.24678		40		23.04572		101.9315		98.39145		54.4875		52.80435		52.92703		60.429		35.29328		35.3		98.14596		48.49684		48.51		52.66562
1512		3.786793		3.78675		40.14911		16.20849		13.4079		23.09034		23.04556		79.53337		52.07028		54		0.1338684		40.18641		40		23.00984		94.50567		98.52097		56.36626		52.71442		52.9104		59.69442		35.31161		35.3		98.41074		48.52161		48.51		52.91342
1515		3.786388		3.78675		40.12879		8.518528		13.4079		23.04415		23.01456		79.55178		52.1483		54		0.3421498		40.24091		40		23.04288		101.9344		98.39549		54.49041		52.79826		52.81585		61.47708		35.30541		35.3		98.32188		48.53557		48.51		53.05309
1518		3.785716		3.78675		40.09498		16.21828		13.4079		22.99627		23.03482		79.62189		52.05017		54		0.2093716		40.24902		40		23.0481		94.41931		98.20018		56.30912		52.86191		52.79671		62.30463		35.31299		35.3		98.43151		48.50279		48.51		52.7253
1521		3.786636		3.78675		40.14078		8.569902		13.4079		23.07731		23.04027		79.54255		52.11013		54		0.3658028		40.18045		40		23.0073		101.8171		98.52829		54.55761		52.82024		52.91065		60.7462		35.30355		35.3		98.2972		48.53389		48.51		53.03647
1524		3.786299		3.78675		40.12386		16.21364		13.4079		23.04818		22.99204		79.52074		52.11207		54		0.3550871		40.2628		40		23.05704		94.56577		98.11469		56.25511		52.78523		52.68011		62.70201		35.29562		35.3		98.18277		48.5195		48.51		52.89254
1527		3.787346		3.78675		40.17605		8.556653		13.4079		22.99297		23.0212		79.60079		52.04946		54		0.1584925		40.2042		40		23.02221		101.9073		98.22191		54.45819		52.80186		52.75532		62.11592		35.31668		35.3		98.48645		48.51178		48.51		52.81541
1530		3.786403		3.78675		40.12883		16.20163		13.4079		23.02929		23.05546		79.59828		52.10799		54		0.3107624		40.201		40		23.02062		94.55469		98.47074		56.34682		52.80107		52.67009		62.95846		35.30591		35.3		98.33148		48.50021		48.51		52.69974
1533		3.787036		3.78675		40.1604		8.573712		13.4079		23.06967		23.0517		79.55771		52.08014		54		0.2142285		40.18073		40		23.00878		101.7995		98.2507		54.49217		52.79229		52.72745		62.29658		35.29214		35.3		98.13318		48.51424		48.51		52.84008
1536		3.788083		3.78675		40.21255		16.1864		13.4079		23.06691		23.03629		79.54078		52.02468		54		0.03798528		40.19932		40		23.02027		94.55204		98.30783		56.30604		52.81507		52.67563		63.04307		35.31547		35.3		98.46894		48.50177		48.51		52.71538
1539		3.786362		3.78675		40.12656		8.51918		13.4079		23.03092		23.04912		79.59014		52.15081		54		0.3968431		40.23585		40		23.04253		101.9088		98.40645		54.50485		52.78586		52.70269		62.48003		35.30211		35.3		98.27753		48.50678		48.51		52.7655
1542		3.786302		3.78675		40.12354		16.20395		13.4079		22.97394		23.02537		79.62251		52.08813		54		0.4095414		40.18851		40		23.01447		94.42747		98.60094		56.41293		52.79712		52.75166		62.10274		35.27401		35.3		97.87323		48.49176		48.51		52.61535
1545		3.785568		3.78675		40.08671		8.619772		13.4079		22.98175		23.02897		79.61647		52.05401		54		0.2946296		40.23833		40		23.04468		101.9699		98.18913		54.4321		52.79628		52.85075		61.1038		35.31768		35.3		98.50118		48.50247		48.51		52.72237
1548		3.787215		3.78675		40.16937		16.30351		13.4079		22.97772		23.00645		79.60032		52.07826		54		0.3478768		40.21269		40		23.02961		94.52219		98.17815		56.28189		52.7834		52.73543		62.12696		35.27944		35.3		97.95085		48.51014		48.51		52.79913
1551		3.787658		3.78675		40.19167		8.564918		13.4079		23.05361		23.03686		79.55205		52.05111		54		0.2531391		40.21849		40		23.0334		101.8992		98.03462		54.4101		52.76539		52.7196		62.10311		35.31183		35.3		98.41673		48.49862		48.51		52.68399
1554		3.787856		3.78675		40.20179		16.18716		13.4079		22.99983		23.01911		79.58535		52.04045		54		0.2056801		40.24421		40		23.04915		94.48866		98.17161		56.28614		52.7925		52.71761		62.39318		35.30409		35.3		98.3054		48.51892		48.51		52.88706
1557		3.786236		3.78675		40.12057		8.536835		13.4079		23.04925		23.06058		79.58433		52.12749		54		0.439976		40.20714		40		23.02724		101.8039		98.53793		54.56037		52.87835		52.88022		61.62557		35.32134		35.3		98.55432		48.50387		48.51		52.73661
1560		3.786407		3.78675		40.1291		16.24511		13.4079		23.04689		23.11066		79.63394		52.14126		54		0.4632344		40.24829		40		23.05224		94.54904		98.2411		56.28718		52.78454		52.754		61.9502		35.28881		35.3		98.0852		48.51809		48.51		52.87883
1563		3.786584		3.78675		40.13775		8.468313		13.4079		23.04588		23.05229		79.56893		52.10711		54		0.3483438		40.19997		40		23.02358		101.838		98.31954		54.49775		52.82908		52.82919		61.64272		35.30466		35.3		98.31457		48.52484		48.51		52.94641
1566		3.7855		3.78675		40.08392		16.45721		13.4079		23.07201		23.03627		79.52851		52.11784		54		0.5613737		40.24237		40		23.04935		94.32172		98.33171		56.37113		52.8104		52.73448		62.40061		35.31206		35.3		98.42226		48.51351		48.51		52.83316
