Trend data for Model:	
Model time base:		3
Plot duration (secs):		1770

Plot information - trends












Plot information - trajectories














Tag-names		24_PC1024:Measurement		24_PC1024:InternalSetpoint		24_PC1024:ControllerOutput		24_FC1005:Measurement		24_FC1005:InternalSetpoint		24_FC1019:Measurement		24_FC1019:InternalSetpoint		24_FC1019:ControllerOutput		24_LC1016:Measurement		24_LC1016:InternalSetpoint		24_LC1016:ControllerOutput		24_LC1015:Measurement		24_LC1015:InternalSetpoint		24_LC1015:ControllerOutput		24_FC1015:Measurement		24_FC1015:InternalSetpoint		24_FC1015:ControllerOutput		24_LC1028:Measurement		24_LC1028:InternalSetpoint		24_LC1028:ControllerOutput		24_TC1015:Measurement		24_TC1015:InternalSetpoint		24_TC1015:ControllerOutput		24_TC1088:Measurement		24_TC1088:InternalSetpoint		24_TC1088:ControllerOutput
Units		barg		barg		%		t/h		t/h		t/h		t/h		%		%		%		t/h		%		%		t/h		t/h		t/h		%		%		%		%		C		C		t/h		C		C		%
Legend titles																																																				
1245		3.787742		3.78675		40.30494		12.92643		12.93443		23.17044		23.0366		79.91015		54.60362		54		12.93443		39.97519		40		23.04873		97.92652		98.38526		55.91854		52.79155		52.84637		61.17074		35.30161		35.3		98.34541		48.51429		48.51		52.82508
1248		3.785196		3.78675		40.17774		12.93255		13.00804		23.12596		23.06628		79.95246		54.62733		54		13.00804		39.97744		40		23.05003		98.03396		98.60624		55.96946		52.75		52.8887		60.3311		35.3089		35.3		98.45338		48.51335		48.51		52.81572
1251		3.787866		3.78675		40.31114		12.99201		13.25159		23.17246		23.00318		79.87224		54.71007		54		13.25159		39.92438		40		23.01815		97.9764		98.69266		56.02375		52.7821		52.60734		63.46655		35.29537		35.3		98.26016		48.52341		48.51		52.91627
1254		3.785496		3.78675		40.19244		12.91509		12.8735		23.1542		23.0512		79.9091		54.57695		54		12.8735		39.94305		40		23.02926		98.02027		98.49728		55.9833		52.83603		52.83508		61.72862		35.31898		35.3		98.60239		48.51099		48.51		52.79209
1257		3.786409		3.78675		40.23805		12.8796		12.98321		23.12292		22.993		79.88388		54.61324		54		12.98321		39.93999		40		23.02735		98.22216		98.40529		55.93061		52.79058		52.89163		60.71021		35.31082		35.3		98.48784		48.52286		48.51		52.9108
1260		3.786508		3.78675		40.24274		12.87936		13.05373		23.16271		23.01133		79.86203		54.63588		54		13.05373		39.92682		40		23.01936		98.13217		98.44698		55.98149		52.83284		52.80768		61.97213		35.30853		35.3		98.45608		48.52383		48.51		52.92049
1263		3.786687		3.78675		40.25144		12.89934		12.94357		23.16334		23.03549		79.87049		54.59594		54		12.94357		39.87445		40		22.98784		98.04362		98.42909		56.01665		52.82858		52.72548		62.75145		35.28943		35.3		98.18308		48.51096		48.51		52.79186
1266		3.787426		3.78675		40.28846		12.97569		12.87529		23.12117		23.02628		79.88416		54.57045		54		12.87529		39.92067		40		23.01547		98.09547		98.31683		55.99053		52.8201		52.58772		64.04476		35.32351		35.3		98.67575		48.50018		48.51		52.68404
1269		3.785868		3.78675		40.21029		13.11171		13.00895		23.11425		22.99191		79.85894		54.61507		54		13.00895		39.96181		40		23.04003		98.08842		98.55737		56.06966		52.75534		52.66825		62.59262		35.30336		35.3		98.3873		48.51804		48.51		52.86256
1272		3.786199		3.78675		40.22651		12.91269		12.89918		23.14029		22.99534		79.83581		54.57524		54		12.89918		39.92171		40		23.01582		98.15519		98.49061		56.04803		52.77716		52.89919		60.49753		35.32398		35.3		98.68469		48.51654		48.51		52.84771
1275		3.786601		3.78675		40.24635		13.10102		13.10836		23.11432		22.99899		79.84725		54.64605		54		13.10836		39.89619		40		23.00036		98.09046		98.31446		56.03451		52.75927		52.90176		60.29104		35.2933		35.3		98.24356		48.52436		48.51		52.92598
1278		3.787042		3.78675		40.26793		12.71527		12.86546		23.09642		23.00711		79.85734		54.55999		54		12.86546		39.88264		40		22.99207		98.33973		98.35297		55.99893		52.82311		52.84576		61.48709		35.3104		35.3		98.49178		48.49962		48.51		52.67871
1281		3.785616		3.78675		40.19599		13.00593		12.89683		23.13113		23.01272		79.83043		54.56912		54		12.89683		39.87115		40		22.98502		98.1144		98.20894		56.02981		52.80923		52.76011		62.20545		35.30619		35.3		98.43164		48.50682		48.51		52.7507
1284		3.785746		3.78675		40.20195		12.93127		12.67152		23.12421		22.99065		79.81204		54.48921		54		12.67152		39.86429		40		22.98073		98.16785		98.56973		56.12292		52.81413		52.74977		62.35892		35.29768		35.3		98.31133		48.5074		48.51		52.75655
1287		3.786719		3.78675		40.25014		13.02845		12.75161		23.11856		22.99658		79.81201		54.5153		54		12.75161		39.88166		40		22.99096		98.10294		98.39061		56.10782		52.77131		52.77166		61.71223		35.31408		35.3		98.54904		48.50643		48.51		52.74681
1290		3.785276		3.78675		40.17741		12.78316		13.04683		23.13048		22.99578		79.79611		54.61617		54		13.04683		39.8266		40		22.95774		98.20213		98.51543		56.12703		52.84435		52.53158		64.84205		35.31832		35.3		98.61145		48.51281		48.51		52.81071
1293		3.78547		3.78675		40.18688		12.85318		12.62763		23.11598		22.96315		79.77558		54.46896		54		12.62763		39.84887		40		22.97089		98.09248		98.50501		56.16366		52.82762		52.86234		61.36697		35.29672		35.3		98.30167		48.51622		48.51		52.84483
1296		3.784059		3.78675		40.1159		12.83553		12.76699		23.05167		22.94002		79.79451		54.51568		54		12.76699		39.84318		40		22.96724		98.23085		98.30795		56.08892		52.83746		52.9004		61.08686		35.31749		35.3		98.60192		48.51022		48.51		52.78489
1299		3.786432		3.78675		40.23396		12.99058		12.72305		23.06764		22.94915		79.78205		54.49879		54		12.72305		39.85361		40		22.97326		98.22465		98.58483		56.16808		52.80279		52.81005		61.64218		35.31368		35.3		98.54777		48.50821		48.51		52.76493
1302		3.784742		3.78675		40.14893		12.82416		13.12511		23.08978		22.97916		79.77885		54.63669		54		13.12511		39.83771		40		22.96348		98.23879		98.57079		56.17534		52.73758		52.65479		62.54215		35.29275		35.3		98.24832		48.50305		48.51		52.71336
1305		3.785367		3.78675		40.17943		12.83559		12.63935		23.04728		22.94012		79.77329		54.46642		54		12.63935		39.86627		40		22.98037		98.16678		97.99743		56.05837		52.75741		52.74059		61.88349		35.27626		35.3		98.01136		48.50217		48.51		52.70444
1308		3.786793		3.78675		40.25013		12.8435		12.68011		23.06308		22.97556		79.77884		54.47894		54		12.68011		39.81217		40		22.94767		98.26303		98.28035		56.11452		52.7241		53.01414		58.8124		35.29138		35.3		98.23008		48.52159		48.51		52.89879
1311		3.784923		3.78675		40.15601		12.94472		13.03649		23.08055		22.95038		79.74209		54.60102		54		13.03649		39.84975		40		22.96995		98.18115		98.40852		56.17872		52.7951		52.774		61.92299		35.29064		35.3		98.22165		48.54473		48.51		53.13016
1314		3.7859		3.78675		40.20445		12.8329		12.77966		23.08458		22.95576		79.73432		54.51027		54		12.77966		39.78883		40		22.93313		98.09093		98.61307		56.26063		52.76106		52.7499		61.82276		35.30698		35.3		98.4579		48.52908		48.51		52.9737
1317		3.785389		3.78675		40.17826		12.93773		12.79389		23.04784		22.95265		79.74892		54.51367		54		12.79389		39.80037		40		22.93978		98.27438		98.43511		56.17763		52.79613		52.88557		60.81529		35.31302		35.3		98.54595		48.49941		48.51		52.67712
1320		3.785992		3.78675		40.20798		12.76864		12.82415		23.10555		22.95454		79.70375		54.52261		54		12.82415		39.79158		40		22.93423		98.31673		98.52939		56.19814		52.80942		52.86147		61.18677		35.29511		35.3		98.28907		48.51938		48.51		52.87695
1323		3.786328		3.78675		40.22409		12.64297		12.8697		23.08028		22.94883		79.70906		54.5369		54		12.8697		39.80619		40		22.9427		98.31779		98.47172		56.19021		52.79437		52.86811		60.96893		35.31218		35.3		98.53564		48.53067		48.51		52.98993
1326		3.786487		3.78675		40.23119		12.77042		12.73373		23.05801		22.93046		79.7028		54.48816		54		12.73373		39.84984		40		22.96859		98.34672		98.53013		56.20563		52.79789		52.81165		61.5676		35.29484		35.3		98.28775		48.52051		48.51		52.8884
1329		3.787683		3.78675		40.29059		12.94296		12.6705		23.01704		22.92447		79.71813		54.46469		54		12.6705		39.83223		40		22.9577		98.20427		98.20146		56.16394		52.85703		52.78065		62.46887		35.29053		35.3		98.22631		48.521		48.51		52.89341
1332		3.785949		3.78675		40.20296		12.78989		12.90409		23.08654		22.938		79.67226		54.54434		54		12.90409		39.79072		40		22.93248		98.28014		98.59677		56.25218		52.84989		52.80424		62.16317		35.30259		35.3		98.40203		48.51158		48.51		52.79922
1335		3.786673		3.78675		40.23836		12.79664		12.78576		23.07658		22.93535		79.6693		54.50176		54		12.78576		39.79407		40		22.93418		98.36731		98.4249		56.18815		52.86406		52.7138		63.21368		35.31277		35.3		98.54855		48.51877		48.51		52.87117
1338		3.784872		3.78675		40.14756		12.90993		12.7138		23.01681		22.93109		79.69866		54.47527		54		12.7138		39.81091		40		22.94397		98.21679		98.66277		56.28798		52.85443		52.782		62.43482		35.2992		35.3		98.35275		48.52044		48.51		52.88801
1341		3.78746		3.78675		40.27628		12.69013		12.72131		23.07482		22.93323		79.65284		54.47642		54		12.72131		39.7952		40		22.9342		98.45366		98.18558		56.11432		52.85744		52.74466		62.84093		35.28083		35.3		98.08922		48.53372		48.51		53.02086
1344		3.785442		3.78675		40.17473		12.85281		12.62143		23.087		22.92641		79.63155		54.44027		54		12.62143		39.77352		40		22.92083		98.19864		98.3343		56.21637		52.80129		52.72884		62.43522		35.30407		35.3		98.42372		48.50353		48.51		52.71915
1347		3.78527		3.78675		40.16511		12.72749		12.7784		23.05043		22.92086		79.64424		54.49332		54		12.7784		39.75654		40		22.91028		98.38829		98.30605		56.16288		52.80048		52.85449		61.17075		35.31942		35.3		98.64479		48.51631		48.51		52.84709
1350		3.783763		3.78675		40.08864		12.73328		12.65434		23.04806		22.90021		79.62323		54.44882		54		12.65434		39.74345		40		22.90207		98.50383		98.38936		56.15584		52.86292		53.0568		59.76983		35.29643		35.3		98.31353		48.50795		48.51		52.76363
1353		3.785815		3.78675		40.19054		12.64468		12.50786		22.99143		22.89526		79.64962		54.39664		54		12.50786		39.78816		40		22.92854		98.39725		98.51107		56.21264		52.87174		52.72634		63.16364		35.30401		35.3		98.42295		48.51637		48.51		52.84792
1356		3.786251		3.78675		40.21184		12.72717		12.64726		23.00634		22.90013		79.63492		54.44372		54		12.64726		39.75704		40		22.9095		98.37545		98.47887		56.20966		52.85827		53.09797		59.31335		35.31715		35.3		98.61273		48.50903		48.51		52.77457
1359		3.786924		3.78675		40.24488		12.68253		12.53038		23.0243		22.89133		79.60863		54.40177		54		12.53038		39.77234		40		22.91829		98.3887		98.12587		56.11622		52.7683		52.86309		60.76208		35.30266		35.3		98.40355		48.52108		48.51		52.89518
1362		3.787176		3.78675		40.25649		12.75932		12.66535		23.03908		22.89732		79.59405		54.44735		54		12.66535		39.73358		40		22.89465		98.37159		98.21315		56.13682		52.85508		52.86169		61.64168		35.30357		35.3		98.41539		48.50143		48.51		52.69882
1365		3.784825		3.78675		40.1378		12.61639		12.58758		23.01134		22.89719		79.60459		54.41909		54		12.58758		39.71202		40		22.88131		98.37144		98.2299		56.13743		52.83301		52.95752		60.4616		35.29484		35.3		98.28902		48.51978		48.51		52.88239
1368		3.78725		3.78675		40.25851		12.64129		12.62912		22.98492		22.88568		79.60686		54.43221		54		12.62912		39.78924		40		22.92727		98.62844		98.27823		56.08466		52.83822		52.75559		62.53216		35.29584		35.3		98.30434		48.51818		48.51		52.86654
1371		3.786688		3.78675		40.22924		12.66075		12.5961		23.01266		22.90784		79.59464		54.4195		54		12.5961		39.69388		40		22.86964		98.34577		98.45968		56.19578		52.81727		53.00002		59.87595		35.31369		35.3		98.56127		48.5236		48.51		52.92086
1374		3.785109		3.78675		40.14957		12.57406		12.65192		23.06075		22.88412		79.53881		54.43763		54		12.65192		39.75023		40		22.90304		98.54691		98.64089		56.1848		52.83805		52.8082		61.99988		35.29024		35.3		98.22234		48.51353		48.51		52.82032
1377		3.785572		3.78675		40.17229		12.53227		12.54368		22.99289		22.86374		79.56317		54.39878		54		12.54368		39.77667		40		22.91852		98.54327		98.41053		56.1246		52.80034		52.81364		61.56401		35.31205		35.3		98.53645		48.52764		48.51		52.96173
1380		3.784168		3.78675		40.10144		12.68437		12.44426		23.00977		22.89301		79.56391		54.36306		54		12.44426		39.73235		40		22.89152		98.46127		98.26718		56.10515		52.84748		52.82443		61.92848		35.29778		35.3		98.33061		48.5089		48.51		52.77447
1383		3.786782		3.78675		40.23158		12.60113		12.26104		22.95441		22.85675		79.56916		54.29821		54		12.26104		39.74894		40		22.90107		98.44093		98.47444		56.1594		52.82057		52.92222		60.67919		35.3096		35.3		98.50066		48.51426		48.51		52.82825
1386		3.782955		3.78675		40.03955		12.54867		12.67048		23.01068		22.86602		79.53018		54.43915		54		12.67048		39.73108		40		22.88994		98.46354		98.23089		56.08864		52.83904		52.80098		62.07447		35.31437		35.3		98.56938		48.51289		48.51		52.81468
1389		3.785922		3.78675		40.18721		12.65575		12.48663		23.01652		22.89002		79.53481		54.37414		54		12.48663		39.7028		40		22.87254		98.30758		98.38791		56.16098		52.82845		53.07541		59.22034		35.27287		35.3		97.97066		48.51904		48.51		52.87638
1392		3.78492		3.78675		40.1363		12.51931		12.60612		23.01876		22.8695		79.51257		54.41447		54		12.60612		39.72721		40		22.88677		98.46593		98.23011		56.07702		52.83934		52.8363		61.71922		35.29268		35.3		98.25525		48.51372		48.51		52.82339
1395		3.786683		3.78675		40.22367		12.5111		12.47537		23.03664		22.8513		79.48123		54.36788		54		12.47537		39.7017		40		22.87105		98.57105		98.39878		56.08852		52.84002		52.87126		61.37612		35.304		35.3		98.41845		48.52362		48.51		52.92246
1398		3.78559		3.78675		40.16845		12.4789		12.5076		23.03441		22.91938		79.52075		54.37791		54		12.5076		39.72143		40		22.88246		98.56434		98.30996		56.06123		52.83227		52.91411		60.86818		35.29764		35.3		98.32514		48.52175		48.51		52.90394
1401		3.785664		3.78675		40.17148		12.48041		12.71877		22.9595		22.88547		79.54106		54.45003		54		12.71877		39.77234		40		22.91258		98.49549		98.3257		56.07806		52.86091		52.62417		64.05468		35.30406		35.3		98.41733		48.52391		48.51		52.92564
1404		3.786089		3.78675		40.19178		12.6027		12.38283		23.00471		22.87881		79.49934		54.33224		54		12.38283		39.65768		40		22.84335		98.50919		98.50921		56.11136		52.83867		52.84192		61.65364		35.30583		35.3		98.44181		48.51834		48.51		52.87014
1407		3.786326		3.78675		40.20296		12.49857		12.4004		23.01221		22.88867		79.49431		54.33717		54		12.4004		39.72711		40		22.88458		98.54879		98.42194		56.07508		52.84317		52.91632		60.95134		35.30023		35.3		98.36082		48.49404		48.51		52.62728
1410		3.785984		3.78675		40.18545		12.46065		12.23587		23.03487		22.90545		79.48422		54.27895		54		12.23587		39.70767		40		22.87249		98.55301		98.28937		56.03733		52.89254		53.02373		60.37145		35.29573		35.3		98.29625		48.51922		48.51		52.87926
1413		3.785166		3.78675		40.14383		12.49508		12.58375		23.02865		22.86898		79.45755		54.39867		54		12.58375		39.70847		40		22.87256		98.62727		98.3811		56.0331		52.80929		52.75034		62.27362		35.30548		35.3		98.43702		48.53181		48.51		53.00527
1416		3.786203		3.78675		40.19456		12.6036		12.49827		22.95841		22.88476		79.5085		54.36792		54		12.49827		39.73151		40		22.88594		98.42386		98.39506		56.08059		52.82717		52.69771		62.97775		35.29311		35.3		98.25829		48.51231		48.51		52.8103
1419		3.786952		3.78675		40.23157		12.49774		12.37305		22.94289		22.84776		79.48766		54.32341		54		12.37305		39.75541		40		22.89985		98.52222		98.34447		56.03703		52.85069		52.9333		60.85619		35.28117		35.3		98.08652		48.4986		48.51		52.67338
1422		3.783649		3.78675		40.06569		12.43405		12.48988		22.94049		22.86577		79.49537		54.36293		54		12.48988		39.68748		40		22.85865		98.50173		98.52761		56.0787		52.79717		52.75806		62.07371		35.3044		35.3		98.41968		48.51662		48.51		52.85368
1425		3.787086		3.78675		40.23703		12.4953		12.5496		22.97297		22.86104		79.464		54.38266		54		12.5496		39.71404		40		22.87414		98.43088		98.46558		56.07399		52.74677		52.72169		61.93333		35.30943		35.3		98.49262		48.51507		48.51		52.83818
1428		3.789738		3.78675		40.36933		12.60096		12.23836		22.98415		22.86163		79.45042		54.27359		54		12.23836		39.68362		40		22.85541		98.4196		98.46327		56.06779		52.78875		53.02756		59.28995		35.30893		35.3		98.4855		48.52154		48.51		52.90306
1431		3.78564		3.78675		40.16382		12.32625		12.66139		22.94883		22.91651		79.50529		54.41946		54		12.66139		39.71609		40		22.87448		98.52881		98.24163		55.97909		52.842		52.85039		61.5903		35.30208		35.3		98.38658		48.53694		48.51		53.05726
1434		3.787407		3.78675		40.25156		12.41079		12.55075		22.97032		22.82669		79.42428		54.38008		54		12.55075		39.69773		40		22.863		98.49664		98.28783		55.98871		52.88504		52.87988		61.72458		35.29101		35.3		98.22642		48.5176		48.51		52.86408
1437		3.786712		3.78675		40.21637		12.61761		12.13253		23.01061		22.88565		79.4309		54.23396		54		12.13253		39.68055		40		22.85224		98.27761		98.59025		56.11085		52.87928		52.9231		61.23396		35.30288		35.3		98.39709		48.51309		48.51		52.81912
1440		3.785915		3.78675		40.17608		12.38797		12.20962		23.01064		22.83834		79.39246		54.25982		54		12.20962		39.69695		40		22.86163		98.42342		98.26265		55.98298		52.8476		52.8719		61.42826		35.29075		35.3		98.22127		48.52575		48.51		52.94594
1443		3.786704		3.78675		40.21468		12.50382		12.34131		22.99517		22.8408		79.39803		54.30466		54		12.34131		39.7101		40		22.86907		98.43882		98.41945		56.00777		52.88198		52.8883		61.60636		35.32101		35.3		98.65669		48.5317		48.51		53.00567
1446		3.786435		3.78675		40.20089		12.30912		12.2426		22.96654		22.8818		79.43734		54.26959		54		12.2426		39.72292		40		22.8763		98.5224		98.39447		55.97343		52.8918		53.01025		60.4838		35.2977		35.3		98.321		48.5376		48.51		53.065
1449		3.786523		3.78675		40.20461		12.45538		12.2483		22.96519		22.852		79.41254		54.27064		54		12.2483		39.70774		40		22.86674		98.40281		98.17927		55.94016		52.97835		52.93864		62.06665		35.28477		35.3		98.13471		48.517		48.51		52.85911
1452		3.785229		3.78675		40.13922		12.24594		12.56439		22.90807		22.88094		79.46456		54.37952		54		12.56439		39.64815		40		22.83053		98.49512		98.41122		55.9623		52.87382		52.82369		62.16905		35.31708		35.3		98.59879		48.50545		48.51		52.74386
1455		3.787728		3.78675		40.26378		12.3431		12.2368		22.91842		22.86463		79.44081		54.26497		54		12.2368		39.75967		40		22.89701		98.53638		98.46835		55.9554		52.86918		52.85583		61.80392		35.29382		35.3		98.26298		48.52607		48.51		52.95022
1458		3.78759		3.78675		40.25624		12.40156		12.30363		22.93574		22.87744		79.4329		54.28729		54		12.30363		39.71071		40		22.86718		98.56344		98.42394		55.92871		52.84959		53.06519		59.51623		35.29428		35.3		98.26971		48.5356		48.51		53.04563
1461		3.786051		3.78675		40.17865		12.24127		12.25148		22.91449		22.86334		79.4317		54.26838		54		12.25148		39.69537		40		22.85752		98.622		98.37785		55.89448		52.90798		53.10134		59.73851		35.29454		35.3		98.2746		48.51596		48.51		52.84943
1464		3.784747		3.78675		40.1129		12.49479		12.24442		22.97334		22.82952		79.36485		54.2651		54		12.24442		39.71545		40		22.86911		98.47715		98.46441		55.93836		52.82774		52.813		61.82005		35.29433		35.3		98.27049		48.52608		48.51		52.95079
1467		3.786642		3.78675		40.20739		12.28784		12.12948		22.94981		22.8475		79.3868		54.22435		54		12.12948		39.63854		40		22.8225		98.57412		98.38679		55.8834		52.89135		53.11834		59.4013		35.30034		35.3		98.3564		48.52013		48.51		52.8914
1470		3.787826		3.78675		40.26644		12.34267		12.35754		22.91699		22.87569		79.42216		54.30277		54		12.35754		39.72437		40		22.87355		98.54246		98.41314		55.88514		52.85971		52.94521		60.81387		35.28782		35.3		98.17479		48.5155		48.51		52.84537
1473		3.784567		3.78675		40.10263		12.28773		12.11905		22.96159		22.88852		79.395		54.21915		54		12.11905		39.69614		40		22.85614		98.58557		98.37499		55.85584		52.83725		52.83025		61.73986		35.29442		35.3		98.26945		48.53042		48.51		52.99471
1476		3.787257		3.78675		40.23633		12.17333		12.10265		22.96454		22.8477		79.35992		54.21268		54		12.10265		39.70164		40		22.85899		98.52398		98.52018		55.89578		52.89656		52.9818		60.81519		35.31218		35.3		98.52476		48.52334		48.51		52.92416
1479		3.786246		3.78675		40.18493		12.49535		12.20362		22.89052		22.85423		79.40823		54.24693		54		12.20362		39.72948		40		22.87523		98.30748		98.26166		55.87567		52.85481		52.98373		60.38032		35.28425		35.3		98.12235		48.51278		48.51		52.81864
1482		3.785943		3.78675		40.16913		12.25269		12.20454		22.93225		22.85131		79.3741		54.24646		54		12.20454		39.70636		40		22.86091		98.43025		98.45109		55.88294		52.85192		52.74029		62.78681		35.30513		35.3		98.42259		48.51755		48.51		52.86648
1485		3.784373		3.78675		40.08964		12.4169		12.20374		22.93138		22.86989		79.38245		54.24549		54		12.20374		39.67584		40		22.84217		98.39238		98.09959		55.78922		52.80727		52.88668		60.8757		35.29489		35.3		98.27341		48.52345		48.51		52.9256
1488		3.786386		3.78675		40.18963		12.31816		12.05032		22.91799		22.82892		79.35926		54.19155		54		12.05032		39.69659		40		22.85417		98.53224		98.39734		55.81412		52.88447		52.83788		62.13585		35.28968		35.3		98.19645		48.51886		48.51		52.8798
1491		3.783209		3.78675		40.02998		12.22379		12.11929		22.91875		22.8801		79.38869		54.21481		54		12.11929		39.65532		40		22.82897		98.6785		98.57032		55.8081		52.86329		52.89615		61.33963		35.30362		35.3		98.39708		48.5097		48.51		52.78837
1494		3.784451		3.78675		40.09114		12.13964		12.03238		22.9461		22.8446		79.34218		54.1839		54		12.03238		39.64556		40		22.82267		98.55254		98.52142		55.81674		52.78629		52.75691		61.96198		35.29126		35.3		98.21834		48.5195		48.51		52.88648
1497		3.786136		3.78675		40.17488		12.1411		12.33857		22.92138		22.86619		79.36917		54.28959		54		12.33857		39.69128		40		22.84967		98.6048		98.43622		55.76745		52.87524		52.86243		61.79375		35.29187		35.3		98.22591		48.51522		48.51		52.84386
1500		3.784613		3.78675		40.09811		12.13809		12.17672		22.88922		22.86294		79.38442		54.23271		54		12.17672		39.74674		40		22.88254		98.68388		98.43767		55.73468		52.82713		52.77046		62.23285		35.28869		35.3		98.17867		48.52355		48.51		52.92731
1503		3.78677		3.78675		40.20507		12.11419		12.09419		22.93963		22.86333		79.34637		54.20342		54		12.09419		39.7835		40		22.90417		98.59617		98.3294		55.71144		52.8456		52.96006		60.51815		35.29402		35.3		98.25312		48.52429		48.51		52.9349
1506		3.784937		3.78675		40.11254		12.20635		12.12558		22.87976		22.87576		79.39076		54.21365		54		12.12558		39.67759		40		22.84021		98.4914		98.28599		55.71069		52.85772		52.7061		63.17606		35.29807		35.3		98.30929		48.51605		48.51		52.85278
1509		3.786381		3.78675		40.18421		12.20034		12.08099		22.89641		22.85214		79.36037		54.19756		54		12.08099		39.74726		40		22.88159		98.55826		98.09562		55.62873		52.88722		52.86969		61.83252		35.30032		35.3		98.33882		48.50758		48.51		52.76829
1512		3.787528		3.78675		40.24082		12.25075		12.30925		22.93414		22.83084		79.31664		54.27615		54		12.30925		39.73896		40		22.87618		98.50137		98.1649		55.64443		52.8649		52.87466		61.55866		35.29993		35.3		98.33128		48.52849		48.51		52.9776
1515		3.786887		3.78675		40.20836		12.09052		11.9666		22.93885		22.86258		79.33048		54.15657		54		11.9666		39.76154		40		22.88931		98.5172		98.23959		55.64422		52.88878		53.03449		60.19988		35.27948		35.3		98.03484		48.53352		48.51		53.02799
1518		3.786321		3.78675		40.17963		12.3161		12.06227		22.88963		22.87761		79.37026		54.18913		54		12.06227		39.68084		40		22.84047		98.38601		98.20124		55.65275		52.89816		52.62677		64.37054		35.30778		35.3		98.44096		48.51528		48.51		52.84578
1521		3.786806		3.78675		40.20309		12.0294		12.13322		22.86187		22.88681		79.39264		54.21317		54		12.13322		39.68951		40		22.84526		98.46068		98.11118		55.59398		52.91519		52.80771		62.73113		35.29641		35.3		98.27483		48.5054		48.51		52.74712
1524		3.785412		3.78675		40.13265		12.13635		11.89742		22.90266		22.8796		79.35844		54.13073		54		11.89742		39.7313		40		22.86995		98.4716		98.29905		55.62361		52.86834		52.80185		62.32394		35.30753		35.3		98.43342		48.50752		48.51		52.76845
1527		3.78655		3.78675		40.18911		12.08771		11.93358		22.95796		22.86985		79.31128		54.14272		54		11.93358		39.73666		40		22.87275		98.49501		98.27268		55.59803		52.84452		52.81413		61.96334		35.27758		35.3		97.99999		48.51608		48.51		52.85409
1530		3.786355		3.78675		40.1789		12.10478		12.1343		22.92861		22.86895		79.32648		54.21178		54		12.1343		39.72988		40		22.86828		98.44226		98.21807		55.58482		52.82972		52.93063		60.65002		35.27886		35.3		98.01721		48.5181		48.51		52.87444
1533		3.786267		3.78675		40.1738		12.13217		12.00852		22.85799		22.85506		79.36142		54.16755		54		12.00852		39.74465		40		22.87675		98.49613		98.32951		55.58785		52.80011		53.01448		59.5128		35.29689		35.3		98.27626		48.5081		48.51		52.7746
1536		3.786783		3.78675		40.19885		12.20234		12.05804		22.93133		22.87416		79.3229		54.18415		54		12.05804		39.75391		40		22.88191		98.42742		98.19074		55.55575		52.82612		52.96561		60.26083		35.29202		35.3		98.20413		48.52643		48.51		52.95807
1539		3.786158		3.78675		40.16685		12.14021		12.00287		22.89621		22.87202		79.34192		54.16449		54		12.00287		39.7107		40		22.8556		98.52925		98.34322		55.55704		52.88167		52.70337		63.43874		35.28036		35.3		98.03505		48.5016		48.51		52.70991
1542		3.787275		3.78675		40.22188		12.02629		11.95124		22.95299		22.86608		79.29725		54.14606		54		11.95124		39.70507		40		22.85184		98.53212		98.33641		55.54006		52.86048		52.89755		61.28429		35.28499		35.3		98.10024		48.51612		48.51		52.85523
1545		3.784422		3.78675		40.07817		12.00561		11.88238		22.93049		22.88164		79.32009		54.12166		54		11.88238		39.68238		40		22.83783		98.4413		98.33308		55.54529		52.84242		52.70814		62.99926		35.28874		35.3		98.15147		48.53544		48.51		53.04853
1548		3.787691		3.78675		40.24113		12.09108		11.8998		22.94167		22.85628		79.29193		54.12722		54		11.8998		39.77343		40		22.89206		98.61991		98.38315		55.50184		52.83907		52.95328		60.51603		35.28704		35.3		98.12634		48.50951		48.51		52.78923
1551		3.78652		3.78675		40.18216		12.07682		12.0647		22.94245		22.88609		79.30923		54.18394		54		12.0647		39.71593		40		22.85719		98.40382		98.08798		55.4697		52.86683		52.83026		62.02457		35.29845		35.3		98.28975		48.50914		48.51		52.78566
1554		3.785711		3.78675		40.14114		12.06758		11.87146		22.89904		22.88324		79.33392		54.11636		54		11.87146		39.79551		40		22.90458		98.49196		97.99685		55.41197		52.78196		52.80858		61.39117		35.30537		35.3		98.38829		48.5244		48.51		52.93837
1557		3.78564		3.78675		40.13703		12.18314		11.82924		22.89996		22.87415		79.3245		54.10121		54		11.82924		39.7417		40		22.87192		98.40884		98.18664		55.46111		52.85082		52.98739		60.29098		35.31919		35.3		98.58365		48.50683		48.51		52.76283
1560		3.786371		3.78675		40.17305		12.00622		12.05106		22.86709		22.86605		79.33919		54.17769		54		12.05106		39.7686		40		22.8877		98.45368		98.47234		55.51107		52.86299		52.93751		60.9103		35.29849		35.3		98.28424		48.51844		48.51		52.8791
1563		3.784884		3.78675		40.09801		12.10112		11.93053		22.9193		22.86746		79.30433		54.1354		54		11.93053		39.76377		40		22.88447		98.40997		98.30826		55.46885		52.86528		52.87105		61.59764		35.29765		35.3		98.27125		48.516		48.51		52.85477
1566		3.787067		3.78675		40.20687		11.94841		12.06728		22.94932		22.89725		79.30232		54.18248		54		12.06728		39.7434		40		22.87189		98.62226		98.27747		55.39292		52.80165		52.882		60.84909		35.28334		35.3		98.06331		48.51486		48.51		52.84351
